frame,id,x,y,width,height,confidence
1,1,211.4798488664988,477.98236775818634,-1,-1,1
1,2,142.14653243847874,491.5626398210291,-1,-1,1
1,3,257.1259204712813,512.7974963181149,-1,-1,1
1,4,231.6367249602544,656.9531001589825,-1,-1,1
1,5,261.5828125,592.8578125,-1,-1,1
1,6,285.75094339622643,242.76603773584907,-1,-1,1
2,1,209.19592088998763,476.6792336217552,-1,-1,1
2,2,141.49670329670332,501.5153846153846,-1,-1,1
2,3,256.875,511.77794117647056,-1,-1,1
2,4,233.36513157894737,657.4325657894736,-1,-1,1
2,5,261.9672619047619,593.9404761904761,-1,-1,1
2,6,268.28174603174597,248.06349206349208,-1,-1,1
3,1,207.80592503022976,475.3887545344619,-1,-1,1
3,2,148.83796296296296,538.8287037037037,-1,-1,1
3,3,257.3220472440945,511.46692913385834,-1,-1,1
3,4,231.4711246200608,656.6306990881459,-1,-1,1
3,5,261.20992366412213,591.7824427480916,-1,-1,1
3,6,252.23465346534653,257.7178217821782,-1,-1,1
4,1,204.03424657534248,475.6519302615194,-1,-1,1
4,2,166.08788598574822,589.5878859857482,-1,-1,1
4,3,257.1580152671756,511.78396946564885,-1,-1,1
4,4,231.1734397677794,655.6843251088534,-1,-1,1
4,5,259.75384615384615,593.0338461538463,-1,-1,1
4,6,241.4041591320073,267.3517179023508,-1,-1,1
5,1,200.04838709677415,476.00838709677424,-1,-1,1
5,2,169.15023474178403,606.2535211267608,-1,-1,1
5,3,257.2751124437781,511.5569715142428,-1,-1,1
5,4,230.96494992846925,652.9034334763949,-1,-1,1
5,5,259.73211678832115,593.6693430656934,-1,-1,1
5,6,250.33826429980286,258.9378698224852,-1,-1,1
6,1,196.632,476.1053333333333,-1,-1,1
6,2,166.8270509977827,612.6330376940132,-1,-1,1
6,3,257.56201550387595,509.85968992248064,-1,-1,1
6,4,234.66343042071202,651.252427184466,-1,-1,1
6,5,259.8381502890173,593.9479768786127,-1,-1,1
6,6,239.86084452975052,264.57293666026874,-1,-1,1
7,1,197.08800521512387,475.8246414602346,-1,-1,1
7,2,166.58259911894277,613.6233480176212,-1,-1,1
7,3,258.2755102040816,500.99764521193083,-1,-1,1
7,4,235.25528700906347,650.0271903323263,-1,-1,1
7,5,259.0045731707317,593.6661585365854,-1,-1,1
7,6,228.78675136116158,272.1569872958258,-1,-1,1
8,1,193.96925972396488,474.3180677540777,-1,-1,1
8,2,168.6341463414634,616.4534368070954,-1,-1,1
8,3,258.8857791225416,495.1520423600605,-1,-1,1
8,4,236.31933438985737,649.7408874801903,-1,-1,1
8,5,258.3495440729484,593.7857142857142,-1,-1,1
8,6,215.63075506445674,281.85359116022096,-1,-1,1
9,1,190.5929319371728,472.9725130890053,-1,-1,1
9,2,172.97524752475246,615.3195819581957,-1,-1,1
9,3,258.82530120481925,489.4096385542168,-1,-1,1
9,4,235.64263074484944,648.0261489698887,-1,-1,1
9,5,258.2826086956522,593.9487577639752,-1,-1,1
9,6,214.28310940499043,285.21017274472166,-1,-1,1
10,1,184.50378787878788,469.9873737373737,-1,-1,1
10,2,173.91780821917808,613.3698630136987,-1,-1,1
10,3,257.3371335504886,482.8110749185668,-1,-1,1
10,4,236.0562805872757,647.4184339314845,-1,-1,1
10,5,259.2659574468085,594.7705167173253,-1,-1,1
